fid,USGS_ID,Date_Min,Date_Max,Fatalities,Confidence,LS_Type,Inventory,Inv_URL,Info_Source,Notes,Lat_N,Lon_W,State,Feature,Glyph
390552,ply390552,,,,5,Recent Landslide,"USGS PA (Pomeroy, 1974)",https://landslide-portal-alcogis.opendata.arcgis.com/pages/map-tools,"Allegheny County Department of Public Works, PA""","Dataset also includes information about landslide dimensions, movement type, and material characteristics.",40.5136270464842,-80.3034080051947,PA,polygon,🛘
390553,ply390553,,,,2,Manmade Fill,"USGS PA (Pomeroy, 1974)",https://landslide-portal-alcogis.opendata.arcgis.com/pages/map-tools,"Allegheny County Department of Public Works, PA""","Dataset also includes information about landslide dimensions, movement type, and material characteristics.",40.5196458732184,-80.0083505470193,PA,polygon,🛘
390554,ply390554,,,,3,Prehistoric Landslide,"USGS PA (Pomeroy, 1974)",https://landslide-portal-alcogis.opendata.arcgis.com/pages/map-tools,"Allegheny County Department of Public Works, PA""","Dataset also includes information about landslide dimensions, movement type, and material characteristics.",40.518471169735,-80.0177001667228,PA,polygon,🛘
390555,ply390555,,,,3,Prehistoric Landslide,"USGS PA (Pomeroy, 1974)",https://landslide-portal-alcogis.opendata.arcgis.com/pages/map-tools,"Allegheny County Department of Public Works, PA""","Dataset also includes information about landslide dimensions, movement type, and material characteristics.",40.5246012539097,-79.7100226231532,PA,polygon,🛘
390556,ply390556,,,,3,Prehistoric Landslide,"USGS PA (Pomeroy, 1974)",https://landslide-portal-alcogis.opendata.arcgis.com/pages/map-tools,"Allegheny County Department of Public Works, PA""","Dataset also includes information about landslide dimensions, movement type, and material characteristics.",40.5227630789546,-79.7039665740325,PA,polygon,🛘
390557,ply390557,,,,3,Prehistoric Landslide,"USGS PA (Pomeroy, 1974)",https://landslide-portal-alcogis.opendata.arcgis.com/pages/map-tools,"Allegheny County Department of Public Works, PA""","Dataset also includes information about landslide dimensions, movement type, and material characteristics.",40.5236642621314,-79.741195183422,PA,polygon,🛘
390558,ply390558,,,,3,Prehistoric Landslide,"USGS PA (Pomeroy, 1974)",https://landslide-portal-alcogis.opendata.arcgis.com/pages/map-tools,"Allegheny County Department of Public Works, PA""","Dataset also includes information about landslide dimensions, movement type, and material characteristics.",40.5189108506276,-80.0160369827317,PA,polygon,🛘
390559,ply390559,,,,3,Prehistoric Landslide,"USGS PA (Pomeroy, 1974)",https://landslide-portal-alcogis.opendata.arcgis.com/pages/map-tools,"Allegheny County Department of Public Works, PA""","Dataset also includes information about landslide dimensions, movement type, and material characteristics.",40.5230710996864,-79.7161512824083,PA,polygon,🛘
390560,ply390560,,,,2,Manmade Fill,"USGS PA (Pomeroy, 1974)",https://landslide-portal-alcogis.opendata.arcgis.com/pages/map-tools,"Allegheny County Department of Public Works, PA""","Dataset also includes information about landslide dimensions, movement type, and material characteristics.",40.5140208908351,-80.2716319011262,PA,polygon,🛘
390561,ply390561,,,,2,Relatively Stable Ground,"USGS PA (Pomeroy, 1974)",https://landslide-portal-alcogis.opendata.arcgis.com/pages/map-tools,"Allegheny County Department of Public Works, PA""","Dataset also includes information about landslide dimensions, movement type, and material characteristics.",40.5178094050067,-80.0977538580517,PA,polygon,🛘
390562,ply390562,,,,2,Outcrop Area of Thick 'Red Bed' and Associated Rock,"USGS PA (Pomeroy, 1974)",https://landslide-portal-alcogis.opendata.arcgis.com/pages/map-tools,"Allegheny County Department of Public Works, PA""","Dataset also includes information about landslide dimensions, movement type, and material characteristics.",40.5226068584642,-79.7092685683842,PA,polygon,🛘
390563,ply390563,,,,2,Manmade Fill,"USGS PA (Pomeroy, 1974)",https://landslide-portal-alcogis.opendata.arcgis.com/pages/map-tools,"Allegheny County Department of Public Works, PA""","Dataset also includes information about landslide dimensions, movement type, and material characteristics.",40.5239220638976,-79.7575615403062,PA,polygon,🛘
390564,ply390564,,,,2,Manmade Fill,"USGS PA (Pomeroy, 1974)",https://landslide-portal-alcogis.opendata.arcgis.com/pages/map-tools,"Allegheny County Department of Public Works, PA""","Dataset also includes information about landslide dimensions, movement type, and material characteristics.",40.5190394282135,-80.0106893085038,PA,polygon,🛘
390565,ply390565,,,,2,Manmade Fill,"USGS PA (Pomeroy, 1974)",https://landslide-portal-alcogis.opendata.arcgis.com/pages/map-tools,"Allegheny County Department of Public Works, PA""","Dataset also includes information about landslide dimensions, movement type, and material characteristics.",40.5218356437278,-79.878008104191,PA,polygon,🛘
390566,ply390566,,,,3,Prehistoric Landslide,"USGS PA (Pomeroy, 1974)",https://landslide-portal-alcogis.opendata.arcgis.com/pages/map-tools,"Allegheny County Department of Public Works, PA""","Dataset also includes information about landslide dimensions, movement type, and material characteristics.",40.5240150945791,-79.7089677924984,PA,polygon,🛘
390567,ply390567,,,,3,Prehistoric Landslide,"USGS PA (Pomeroy, 1974)",https://landslide-portal-alcogis.opendata.arcgis.com/pages/map-tools,"Allegheny County Department of Public Works, PA""","Dataset also includes information about landslide dimensions, movement type, and material characteristics.",40.522875195291,-79.7353696703962,PA,polygon,🛘
390568,ply390568,,,,2,Relatively Stable Ground,"USGS PA (Pomeroy, 1974)",https://landslide-portal-alcogis.opendata.arcgis.com/pages/map-tools,"Allegheny County Department of Public Works, PA""","Dataset also includes information about landslide dimensions, movement type, and material characteristics.",40.5197289041416,-79.8999421631291,PA,polygon,🛘
390569,ply390569,,,,5,Recent Landslide,"USGS PA (Pomeroy, 1974)",https://landslide-portal-alcogis.opendata.arcgis.com/pages/map-tools,"Allegheny County Department of Public Works, PA""","Dataset also includes information about landslide dimensions, movement type, and material characteristics.",40.5237822959013,-79.715557144474,PA,polygon,🛘
390570,ply390570,,,,2,Manmade Fill,"USGS PA (Pomeroy, 1974)",https://landslide-portal-alcogis.opendata.arcgis.com/pages/map-tools,"Allegheny County Department of Public Works, PA""","Dataset also includes information about landslide dimensions, movement type, and material characteristics.",40.5221349429679,-79.8165373232162,PA,polygon,🛘
390571,ply390571,,,,2,Manmade Fill,"USGS PA (Pomeroy, 1974)",https://landslide-portal-alcogis.opendata.arcgis.com/pages/map-tools,"Allegheny County Department of Public Works, PA""","Dataset also includes information about landslide dimensions, movement type, and material characteristics.",40.5187061822474,-80.0141320263976,PA,polygon,🛘
390572,ply390572,,,,2,Outcrop Area of Thick 'Red Bed' and Associated Rock,"USGS PA (Pomeroy, 1974)",https://landslide-portal-alcogis.opendata.arcgis.com/pages/map-tools,"Allegheny County Department of Public Works, PA""","Dataset also includes information about landslide dimensions, movement type, and material characteristics.",40.5187030595048,-80.0139729739985,PA,polygon,🛘
390573,ply390573,,,,2,Manmade Fill,"USGS PA (Pomeroy, 1974)",https://landslide-portal-alcogis.opendata.arcgis.com/pages/map-tools,"Allegheny County Department of Public Works, PA""","Dataset also includes information about landslide dimensions, movement type, and material characteristics.",40.5219778483334,-79.8184311444042,PA,polygon,🛘
390574,ply390574,,,,2,Manmade Fill,"USGS PA (Pomeroy, 1974)",https://landslide-portal-alcogis.opendata.arcgis.com/pages/map-tools,"Allegheny County Department of Public Works, PA""","Dataset also includes information about landslide dimensions, movement type, and material characteristics.",40.5183394523216,-80.0301765310791,PA,polygon,🛘
390575,ply390575,,,,2,Outcrop Area of Thick 'Red Bed' and Associated Rock,"USGS PA (Pomeroy, 1974)",https://landslide-portal-alcogis.opendata.arcgis.com/pages/map-tools,"Allegheny County Department of Public Works, PA""","Dataset also includes information about landslide dimensions, movement type, and material characteristics.",40.4889860308407,-79.9955448653215,PA,polygon,🛘
390576,ply390576,,,,2,Manmade Fill,"USGS PA (Pomeroy, 1974)",https://landslide-portal-alcogis.opendata.arcgis.com/pages/map-tools,"Allegheny County Department of Public Works, PA""","Dataset also includes information about landslide dimensions, movement type, and material characteristics.",40.5131581524181,-80.2667388838064,PA,polygon,🛘
390577,ply390577,,,,2,Relatively Stable Ground,"USGS PA (Pomeroy, 1974)",https://landslide-portal-alcogis.opendata.arcgis.com/pages/map-tools,"Allegheny County Department of Public Works, PA""","Dataset also includes information about landslide dimensions, movement type, and material characteristics.",40.5123256332277,-80.2993039865214,PA,polygon,🛘
390578,ply390578,,,,2,Manmade Fill,"USGS PA (Pomeroy, 1974)",https://landslide-portal-alcogis.opendata.arcgis.com/pages/map-tools,"Allegheny County Department of Public Works, PA""","Dataset also includes information about landslide dimensions, movement type, and material characteristics.",40.5189121512113,-79.944917573969,PA,polygon,🛘
390579,ply390579,,,,2,Manmade Fill,"USGS PA (Pomeroy, 1974)",https://landslide-portal-alcogis.opendata.arcgis.com/pages/map-tools,"Allegheny County Department of Public Works, PA""","Dataset also includes information about landslide dimensions, movement type, and material characteristics.",40.5222818746743,-79.7714691390222,PA,polygon,🛘
390580,ply390580,,,,2,Manmade Fill,"USGS PA (Pomeroy, 1974)",https://landslide-portal-alcogis.opendata.arcgis.com/pages/map-tools,"Allegheny County Department of Public Works, PA""","Dataset also includes information about landslide dimensions, movement type, and material characteristics.",40.5203643491759,-79.8581213395523,PA,polygon,🛘
390581,ply390581,,,,3,Prehistoric Landslide,"USGS PA (Pomeroy, 1974)",https://landslide-portal-alcogis.opendata.arcgis.com/pages/map-tools,"Allegheny County Department of Public Works, PA""","Dataset also includes information about landslide dimensions, movement type, and material characteristics.",40.5110650027322,-80.3069171587137,PA,polygon,🛘
390582,ply390582,,,,2,Manmade Fill,"USGS PA (Pomeroy, 1974)",https://landslide-portal-alcogis.opendata.arcgis.com/pages/map-tools,"Allegheny County Department of Public Works, PA""","Dataset also includes information about landslide dimensions, movement type, and material characteristics.",40.5136599643134,-80.209945140102,PA,polygon,🛘
390583,ply390583,,,,2,Outcrop Area of Thick 'Red Bed' and Associated Rock,"USGS PA (Pomeroy, 1974)",https://landslide-portal-alcogis.opendata.arcgis.com/pages/map-tools,"Allegheny County Department of Public Works, PA""","Dataset also includes information about landslide dimensions, movement type, and material characteristics.",40.5161641496499,-80.1079156915022,PA,polygon,🛘
390584,ply390584,,,,2,Manmade Fill,"USGS PA (Pomeroy, 1974)",https://landslide-portal-alcogis.opendata.arcgis.com/pages/map-tools,"Allegheny County Department of Public Works, PA""","Dataset also includes information about landslide dimensions, movement type, and material characteristics.",40.5153337268158,-80.1080665665764,PA,polygon,🛘
390585,ply390585,,,,2,Manmade Fill,"USGS PA (Pomeroy, 1974)",https://landslide-portal-alcogis.opendata.arcgis.com/pages/map-tools,"Allegheny County Department of Public Works, PA""","Dataset also includes information about landslide dimensions, movement type, and material characteristics.",40.520186085701,-79.8710931276289,PA,polygon,🛘
390586,ply390586,,,,2,Manmade Fill,"USGS PA (Pomeroy, 1974)",https://landslide-portal-alcogis.opendata.arcgis.com/pages/map-tools,"Allegheny County Department of Public Works, PA""","Dataset also includes information about landslide dimensions, movement type, and material characteristics.",40.5185939766906,-79.9474277243677,PA,polygon,🛘
390587,ply390587,,,,2,Relatively Stable Ground,"USGS PA (Pomeroy, 1974)",https://landslide-portal-alcogis.opendata.arcgis.com/pages/map-tools,"Allegheny County Department of Public Works, PA""","Dataset also includes information about landslide dimensions, movement type, and material characteristics.",40.5117788669208,-80.2987785897932,PA,polygon,🛘
390588,ply390588,,,,2,Manmade Fill,"USGS PA (Pomeroy, 1974)",https://landslide-portal-alcogis.opendata.arcgis.com/pages/map-tools,"Allegheny County Department of Public Works, PA""","Dataset also includes information about landslide dimensions, movement type, and material characteristics.",40.5133248306147,-80.217404750624,PA,polygon,🛘
